course,wylie,acip,tibetan_generated,pronunciation_generated,english,occurrences_in_course,depth,tier
C01,med,MED,མེད,me,no,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,mi,MI,མི,mi,as a human,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,mig,MIG,མིག,mik,eyes,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,mnar,MNAR,མནར,nar,tortured,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,mthong,MTHONG,མཐོང,tong,see,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,nam yang,NAM YANG,ནམ་ཡང,nam yang,never,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,nga de,NGA DE,ང་དེ,nga de,"the ""me""",3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,nges 'byung,NGES 'BYUNG,ངེས་འབྱུང,ngenjung,Renunciation,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,nges par,NGES PAR,ངེས་པར,ngepar,absolutely,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,nor ba,NOR BA,ནོར་བ,norwa,error,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,nyan par,NYAN PAR,ཉན་པར,nyenpar,study,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,nyes dmigs,NYES DMIGS,ཉེས་དམིགས,nyemik,dangers,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,phun tshogs,PHUN TSOGS,ཕུན་ཚོགས,puntsok,the good things,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,phyi ma,PHYI MA,ཕྱི་མ,chima,future lives,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rgya gar,RGYA GAR,རྒྱ་གར,gyagar,India,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rgyal ba,RGYAL BA,རྒྱལ་བ,gyelwa,Victors,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rgyal po,RGYAL PO,རྒྱལ་པོ,gyelpo,King,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rgyun chad med par,RGYUN CHAD MED PAR,རྒྱུན་ཆད་མེད་པར,gyunche mepar,without a break,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rin po che,RIN PO CHE,རིན་པོ་ཆེ,rinpo che,precious,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rje btsun,RJE BTZUN,རྗེ་བཙུན,jetsun,high and holy,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rnam gsum,RNAM GSUM,རྣམ་གསུམ,namsum,Three,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rnyed,RNYED,རྙེད,nye,gain,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rtogs pa,RTOGS PA,རྟོགས་པ,tokpa,realization,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rtogs pa,RTOGS PA,རྟོགས་པ,tokpa,realizations,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,rtsa ba,RTZA BA,རྩ་བ,tsawa,root,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,s,,,s,by,3,6,"TENTATIVE (machine-matched, unreviewed)"
C01,sangs rgyas,SANGS RGYAS,སངས་རྒྱས,sangye,Buddha,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,sde snod,SDE SNOD,སྡེ་སྣོད,denu,collections,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,sel ba,SEL BA,སེལ་བ,selwa,prevents,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,sems,SEMS,སེམས,sem,mind,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,sems can thams cad,SEMS CAN THAMS CAD,སེམས་ཅན་ཐམས་ཅད,semchen tamche,each and every living being,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,shes rab,SHES RAB,ཤེས་རབ,sherab,wisdom,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,shi,SHI,ཤི,shi,death,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,skye ba,SKYE BA,སྐྱེ་བ,kyewa,births,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,skyes,SKYES,སྐྱེས,kye,develop,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,slob dpon,SLOB DPON,སློབ་དཔོན,loppun,Master,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,slob ma,SLOB MA,སློབ་མ,lobma,student,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,slob ma,SLOB MA,སློབ་མ,lobma,disciple,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,sngon du,SNGON DU,སྔོན་དུ,ngun du,first,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,snyam du,SNYAM DU,སྙམ་དུ,nyam du,think to yourself,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,snying po,SNYING PO,སྙིང་པོ,nyingpo,heart,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,snying rje,SNYING RJE,སྙིང་རྗེ,nyingje,Compassion,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,sogs,SOGS,སོགས,sok,and all the rest,3,6,"TENTATIVE (machine-matched, unreviewed)"
C01,sogs,SOGS,སོགས,sok,and on and on,3,6,"TENTATIVE (machine-matched, unreviewed)"
C01,sprang,SPRANG,སྤྲང,trang,the beggar,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,spyir,SPYIR,སྤྱིར,chir,Generally speaking,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,ston pa,STON PA,སྟོན་པ,tonpa,Teacher,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,stong nyid,STONG NYID,སྟོང་ཉིད,tongnyi,emptiness,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thams cad,THAMS CAD,ཐམས་ཅད,tamche,each and every,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,thar 'dod,THAR 'DOD,ཐར་འདོད,tarndu,seeking freedom,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tsam,TZAM,ཙམ,tsam,nothing but,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshad ldan,TSAD LDAN,ཚད་ལྡན,tsenden,authentic,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshang,TSANG,ཚང,tsang,complete,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshe,TSE,ཚེ,tse,this life,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshig rkang,TSIG RKANG,ཚིག་རྐང,tsikang,line,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,tshur,TSUR,ཚུར,tsur,out there,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,yang yang,YANG YANG,ཡང་ཡང,yang yang,over and over,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,ye shes,YE SHES,ཡེ་ཤེས,yeshe,wisdom,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,yid,YID,ཡིད,yi,minds,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,yid smon,YID SMON,ཡིད་སྨོན,yimun,wish,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,yongs rdzogs,YONGS RDZOGS,ཡོངས་རྫོགས,yongdzok,in their entirety,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,zag bcas,ZAG BCAS,ཟག་བཅས,sakche,impure,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,zhugs,ZHUGS,ཞུགས,shuk,entered,3,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'bras bu,'BRAS BU,འབྲས་བུ,drebu,the consequences,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'bring,'BRING,འབྲིང,dring,medium,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'brom,'BROM,འབྲོམ,drom,Drom Tonpa,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'char ba,'CHAR BA,འཆར་བ,charwa,shows,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'chi ba,'CHI BA,འཆི་བ,chiwa,die,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'ching,'CHING,འཆིང,ching,fettered,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'das,'DAS,འདས,de,beyond it,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'di gsum,'DI GSUM,འདི་གསུམ,disum,these three,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'di gsum,'DI GSUM,འདི་གསུམ,disum,These three,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'du shes,'DU SHES,འདུ་ཤེས,dushe,images,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'dun ma,'DUN MA,འདུན་མ,dunma,goal,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'dus pa,'DUS PA,འདུས་པ,dupa,packed into,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'gro ba,'GRO BA,འགྲོ་བ,drowa,living beings,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'grogs pa,'GROGS PA,འགྲོགས་པ,drokpa,Keeping,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'gyur ba'i sdug bsngal,'GYUR BA'I SDUG BSNGAL,འགྱུར་བའི་སྡུག་བསྔལ,gyurway dungel,suffering of change,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'gyur ba'i sdug bsngal,'GYUR BA'I SDUG BSNGAL,འགྱུར་བའི་སྡུག་བསྔལ,gyurway dungel,the suffering of change,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'jam mgon,'JAM MGON,འཇམ་མགོན,jamngun,gentle protector,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'jam mgon,'JAM MGON,འཇམ་མགོན,jamngun,the gentle protector,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'jam mgon,'JAM MGON,འཇམ་མགོན,jamngun,our gentle protector,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'jig rten,'JIG RTEN,འཇིག་རྟེན,jikten,worldly,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'jug pa,'JUG PA,འཇུག་པ,jukpa,Entering the Middle Way,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'khor ba,'KHOR BA,འཁོར་བ,korwa,the cycle of birth,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'khrid,'KHRID,འཁྲིད,tri,teaching,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,'thibs,'THIBS,འཐིབས,tip,Smothered,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bcad,BCAD,བཅད,che,cut,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bcu,BCU,བཅུ,chu,Ten,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bcu,BCU,བཅུ,chu,ten,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bdag 'dzin,BDAG 'DZIN,བདག་འཛིན,dakndzin,grasping,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bde,BDE,བདེ,de,pleasure,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bde 'bras,BDE 'BRAS,བདེ་འབྲས,dedre,pleasant results,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bde 'gro,BDE 'GRO,བདེ་འགྲོ,dendro,the happier births,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bde ba,BDE BA,བདེ་བ,dewa,pleasure,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bde ba,BDE BA,བདེ་བ,dewa,bliss,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bden par med de,BDEN PAR MED DE,བདེན་པར་མེད་དེ,denpar me de,"""It cannot exist truly",2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bka' drin,BKA' DRIN,བཀའ་དྲིན,kadrin,kindness,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bkres,BKRES,བཀྲེས,tre,hungry,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bla ma,BLA MA,བླ་མ,lama,teacher,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bla ma,BLA MA,བླ་མ,lama,your lama,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo,BLO,བློ,lo,to think,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo,BLO,བློ,lo,our minds,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo bzang grags pa,BLO BZANG GRAGS PA,བློ་བཟང་གྲགས་པ,losang drakpa,Lobsang Drakpa,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,blo sbyang,BLO SBYANG,བློ་སྦྱང,lojang,train your mind,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bod,BOD,བོད,bu,Tibetan Buddhists,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgya,BRGYA,བརྒྱ,gya,a hundred,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgya byin,BRGYA BYIN,བརྒྱ་བྱིན,gyajin,Hundred-Gift,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brgyad,BRGYAD,བརྒྱད,gye,the eight,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brjod bya,BRJOD BYA,བརྗོད་བྱ,juja,the topics,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brten nas,BRTEN NAS,བརྟེན་ནས,ten ne,in dependence upon,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brten nas,BRTEN NAS,བརྟེན་ནས,ten ne,in dependence,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brtson 'grus,BRTZON 'GRUS,བརྩོན་འགྲུས,tsunndru,efforts,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,brtson pa,BRTZON PA,བརྩོན་པ,tsunpa,strive,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bsags pa,BSAGS PA,བསགས་པ,sakpa,collected,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bsam,BSAM,བསམ,sam,and contemplate,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bsdams,BSDAMS,བསྡམས,dam,Chained up,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bsgom pa,BSGOM PA,བསྒོམ་པ,gompa,the meditation,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bsgoms,BSGOMS,བསྒོམས,gom,meditate,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bshad pa,BSHAD PA,བཤད་པ,shepa,explanation,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bshad par bya,BSHAD PAR BYA,བཤད་པར་བྱ,shepar ja,I'll explain,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bshes gnyen,BSHES GNYEN,བཤེས་གཉེན,shenyen,a spiritual guide,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bskyed,BSKYED,བསྐྱེད,kye,seek,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bslu,BSLU,བསླུ,lu,fail,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bslu ba med,BSLU BA MED,བསླུ་བ་མེད,luwa me,fail,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bsngags pa,BSNGAGS PA,བསྔགས་པ,ngakpa,commend,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bsod nams,BSOD NAMS,བསོད་ནམས,sunam,the merit,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bstan,BSTAN,བསྟན,ten,refers to,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bstan bcos spyi'i lus dngos,,བསྟན་བཅོས་སྤྱིའི་ལུས་དངོས,tenchuchiy lungu,the main body of the text,2,3,"TENTATIVE (machine-matched, unreviewed)"
C01,bstan pa,BSTAN PA,བསྟན་པ,tenpa,taught,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bstan pa,BSTAN PA,བསྟན་པ,tenpa,the teachings,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bsten pa,BSTEN PA,བསྟེན་པ,tenpa,relationship,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bsten tshul,BSTEN TSUL,བསྟེན་ཚུལ,tentsul,proper reliance,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,btsun,BTZUN,བཙུན,tsun,saint,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bu,BU,བུ,bu,son,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bya phyir,BYA PHYIR,བྱ་ཕྱིར,jachir,make,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byams pa,BYAMS PA,བྱམས་པ,jampa,loving-kindness,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byang chub,BYANG CHUB,བྱང་ཆུབ,jangchub,enlightenment,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byang chub kyi sems,BYANG CHUB KYI SEMS,བྱང་ཆུབ་ཀྱི་སེམས,jangchub kyi sem,the wish to achieve enlightenment for every living being,2,4,"TENTATIVE (machine-matched, unreviewed)"
C01,byang chub kyi sems,BYANG CHUB KYI SEMS,བྱང་ཆུབ་ཀྱི་སེམས,jangchub kyi sem,the wish to achieve enlightenment for all living beings,2,4,"TENTATIVE (machine-matched, unreviewed)"
C01,byang chub kyi sems,BYANG CHUB KYI SEMS,བྱང་ཆུབ་ཀྱི་སེམས,jangchub kyi sem,the wish to achieve enlightenment for all living beings,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byang chub kyi sems,BYANG CHUB KYI SEMS,བྱང་ཆུབ་ཀྱི་སེམས,jangchub kyi sem,this great wish,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byang chub kyi sems,BYANG CHUB KYI SEMS,བྱང་ཆུབ་ཀྱི་སེམས,jangchub kyi sem,wish for enlightenment,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byang chub lam gyi rim pa,BYANG CHUB LAM GYI RIM PA,བྱང་ཆུབ་ལམ་གྱི་རིམ་པ,jangchub lam gyi rimpa,Steps to Buddhahood,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byang chub sems,BYANG CHUB SEMS,བྱང་ཆུབ་སེམས,jangchub sem,wish for enlightenment,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byas,BYAS,བྱས,je,do,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byas pa,BYAS PA,བྱས་པ,jepa,an action is committed,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byas pa,BYAS PA,བྱས་པ,jepa,been,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byed,BYED,བྱེད,je,do,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byed pa,BYED PA,བྱེད་པ,jepa,practice,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,byung ba,BYUNG BA,བྱུང་བ,jungwa,came,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bzhed pa,BZHED PA,བཞེད་པ,shepa,declared,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bzhi,BZHI,བཞི,shi,Four,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,bzod pa,BZOD PA,བཟོད་པ,supa,bear,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chags pa,CHAGS PA,ཆགས་པ,chakpa,gained,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,che,CHE,ཆེ,che,greater,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chen po,CHEN PO,ཆེན་པོ,chenpo,Great,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chos,CHOS,ཆོས,chu,Dharma,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chos,CHOS,ཆོས,chu,objects,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chos,CHOS,ཆོས,chu,teaching,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chos,CHOS,ཆོས,chu,thoughts,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chos,CHOS,ཆོས,chu,the practice,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chos,CHOS,ཆོས,chu,of the teachings,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chos brgyad,CHOS BRGYAD,ཆོས་བརྒྱད,chugye,the eight worldly thoughts,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chos can,CHOS CAN,ཆོས་ཅན,chuchen,Consider,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chos kyi rgyal po,CHOS KYI RGYAL PO,ཆོས་ཀྱི་རྒྱལ་པོ,chu kyi gyelpo,King of the Dharma,2,4,"TENTATIVE (machine-matched, unreviewed)"
C01,chos thams cad,CHOS THAMS CAD,ཆོས་ཐམས་ཅད,chutam che,every object,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chud mi za ba,CHUD MI ZA BA,ཆུད་མི་ཟ་བ,chu misawa,cannot be lost,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,chung,CHUNG,ཆུང,chung,lesser,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,cig car du,CIG CAR DU,ཅིག་ཅར་དུ,chikchar du,come together,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,da lta,DA LTA,ད་ལྟ,data,right now,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dad pa,DAD PA,དད་པ,depa,belief,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dal 'byor,DAL 'BYOR,དལ་འབྱོར,delnjor,Leisure and fortune,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dal 'byor,DAL 'BYOR,དལ་འབྱོར,delnjor,life of leisure and fortune,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,daND''i,DAnd''I,དཎྜྰྰི,den,Dandin,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dang bcas pa,DANG BCAS PA,དང་བཅས་པ,dangchepa,and,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dang po,DANG PO,དང་པོ,dangpo,The first,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dang por,DANG POR,དང་པོར,dangpor,first,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dang por,DANG POR,དང་པོར,dangpor,At first,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dben pa,DBEN PA,དབེན་པ,wenpa,isolation,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dben pa,DBEN PA,དབེན་པ,wenpa,lonely,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dbon po,DBON PO,དབོན་པོ,unpo,friar,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dbu ma,DBU MA,དབུ་མ,uma,the Middle Way school,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dbu mdzad,DBU MDZAD,དབུ་མཛད,undze,the chanting master,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,de gnyis,DE GNYIS,དེ་གཉིས,denyi,which of the two,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,de la,DE LA,དེ་ལ,de la,Here,2,6,"TENTATIVE (machine-matched, unreviewed)"
C01,de ltar,DE LTAR,དེ་ལྟར,detar,the same thing,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,de ltar na,DE LTAR NA,དེ་ལྟར་ན,detar na,Therefore,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,de nyid,DE NYID,དེ་ཉིད,denyi,and the real,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,de phyir,DE PHYIR,དེ་ཕྱིར,dechir,then,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,de tshe,DE TSE,དེ་ཚེ,detse,And then,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,de yang,DE YANG,དེ་ཡང,de yang,Now,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,de'i phyir,DE'I PHYIR,དེའི་ཕྱིར,dey chir,Therefore,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,des na,DES NA,དེས་ན,de na,then,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dge ba,DGE BA,དགེ་བ,gewa,the good deeds,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dgongs pa,DGONGS PA,དགོངས་པ,gongpa,the true meaning,2,5,"TENTATIVE (machine-matched, unreviewed)"
C01,dgongs pa,DGONGS PA,དགོངས་པ,gongpa,the intent,2,5,"TENTATIVE (machine-matched, unreviewed)"
